,/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut,all_classes,fixation_classes
1463,BDL004_Goose_EyeTracking_Walk.mov,1465,fixation,23745,792538.3333,792638.3333,100.0,792470.0,13:12.5,369.66,350.28,39,40,,building building car pavement person person plant_horizontal plant_vertical plant_vertical pole sky,car
1464,BDL004_Goose_EyeTracking_Walk.mov,1466,fixation,23764,792638.3333,793773.3333,1135.0,793103.3333,13:13.2,362.23,366.07,41,42,,building building building car pavement plant_vertical plant_vertical sky,pavement
1465,BDL004_Goose_EyeTracking_Walk.mov,1467,fixation,23785,793806.6667,794006.6667,200.0,793805.0,13:13.9,390.82,367.55,42,42,,building building pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1466,BDL004_Goose_EyeTracking_Walk.mov,1468,fixation,23839,794373.3333,797043.3333,2670.0,795606.6667,13:15.7,231.24,338.64,28,34,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,pavement
1467,BDL004_Goose_EyeTracking_Walk.mov,1469,fixation,23892,797443.3333,797545.0,101.666667,797375.0,13:17.4,193.52,352.33,39,36,,building pavement plant_vertical sky,pavement
1468,BDL004_Goose_EyeTracking_Walk.mov,1470,fixation,23913,797545.0,798846.6667,1301.666667,798076.6667,13:18.1,226.29,341.1,35,37,,building pavement plant_vertical plant_vertical plant_vertical sky,building
1469,BDL004_Goose_EyeTracking_Walk.mov,1471,fixation,23937,798880.0,799080.0,200.0,798878.3333,13:18.9,272.62,326.76,36,34,,building pavement plant_vertical sky sky,
1470,BDL004_Goose_EyeTracking_Walk.mov,1472,fixation,23945,799146.6667,799346.6667,200.0,799145.0,13:19.2,189.53,342.83,31,35,,building building pavement plant_vertical sky,
1471,BDL004_Goose_EyeTracking_Walk.mov,1473,fixation,23957,799346.6667,799980.0,633.333333,799545.0,13:19.6,222.43,344.96,35,37,,building pavement plant_vertical plant_vertical plant_vertical sky,
1472,BDL004_Goose_EyeTracking_Walk.mov,1474,fixation,23976,800013.3333,800581.6667,568.333333,800180.0,13:20.2,190.52,349.83,33,33,,building pavement plant_vertical plant_vertical plant_vertical plant_vertical sign sky,plant_vertical
1473,BDL004_Goose_EyeTracking_Walk.mov,1475,fixation,24013,800581.6667,802450.0,1868.3333329999998,801415.0,13:21.5,245.98,351.43,35,34,,building building pavement plant_horizontal plant_vertical sky sky sky,pavement
1474,BDL004_Goose_EyeTracking_Walk.mov,1476,fixation,24046,802585.0,802685.0,100.0,802516.6667,13:22.6,226.9,360.35,34,39,,building building building pavement person plant_vertical,pavement
1475,BDL004_Goose_EyeTracking_Walk.mov,1477,fixation,24061,802851.6667,803418.3333,566.666667,803016.6667,13:23.1,189.33,319.91,33,34,,building building pavement plant_vertical plant_vertical sky sky sky sky,
1476,BDL004_Goose_EyeTracking_Walk.mov,1478,fixation,24074,803485.0,803618.3333,133.333333,803450.0,13:23.5,252.38,328.47,35,38,,building pavement plant_vertical sky,plant_vertical
1477,BDL004_Goose_EyeTracking_Walk.mov,1479,fixation,24081,803651.6667,803920.0,268.333333,803683.3333,13:23.8,264.82,322.48,32,33,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,
1478,BDL004_Goose_EyeTracking_Walk.mov,1480,fixation,24103,804020.0,805053.3333,1033.333333,804418.3333,13:24.5,225.87,332.04,28,30,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
1479,BDL004_Goose_EyeTracking_Walk.mov,1481,fixation,24137,805120.0,806188.3333,1068.333333,805553.3333,13:25.6,212.28,335.08,29,30,,building car pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,
1480,BDL004_Goose_EyeTracking_Walk.mov,1482,fixation,24175,806890.0,806990.0,100.0,806821.6667,13:26.9,238.27,308.23,36,39,,building building pavement plant_vertical plant_vertical sky sky,building
1481,BDL004_Goose_EyeTracking_Walk.mov,1483,fixation,24187,807023.3333,807623.3333,600.0,807221.6667,13:27.3,251.13,354.39,35,38,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,building
1482,BDL004_Goose_EyeTracking_Walk.mov,1484,fixation,24210,808025.0,808191.6667,166.666667,807990.0,13:28.1,367.63,249.82,33,36,,building building pavement plant_vertical sky sky,
1483,BDL004_Goose_EyeTracking_Walk.mov,1485,fixation,24223,808325.0,808725.0,400.0,808423.3333,13:28.5,288.24,319.24,42,42,,building building pavement plant_vertical plant_vertical sky sky,plant_vertical plant_vertical
1484,BDL004_Goose_EyeTracking_Walk.mov,1486,fixation,24234,808758.3333,809026.6667,268.333333,808790.0,13:28.9,352.81,359.77,60,55,,building building pavement plant_vertical plant_vertical pole sky sky sky,
1485,BDL004_Goose_EyeTracking_Walk.mov,1487,fixation,24254,809426.6667,809693.3333,266.666667,809458.3333,13:29.5,257.84,351.73,41,44,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,building
1486,BDL004_Goose_EyeTracking_Walk.mov,1488,fixation,24297,809693.3333,812296.6667,2603.333333,810893.3333,13:31.0,272.91,387.86,44,39,,building building building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1487,BDL004_Goose_EyeTracking_Walk.mov,1489,fixation,24386,813931.6667,814031.6667,100.0,813863.3333,13:33.9,183.79,432.62,54,45,,building pavement person person plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person person
1488,BDL004_Goose_EyeTracking_Walk.mov,1490,fixation,24399,814333.3333,814466.6667,133.333333,814298.3333,13:34.4,144.6,424.22,46,37,,building pavement person plant_vertical plant_vertical sky,person
1489,BDL004_Goose_EyeTracking_Walk.mov,1491,fixation,24432,815435.0,815568.3333,133.333333,815400.0,13:35.5,143.66,386.11,55,64,,person person person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,person person
1490,BDL004_Goose_EyeTracking_Walk.mov,1492,fixation,24475,816770.0,817103.3333,333.333333,816835.0,13:36.9,180.19,389.97,37,36,,building building pavement person plant_vertical plant_vertical sky sky,person
1491,BDL004_Goose_EyeTracking_Walk.mov,1493,fixation,24486,817203.3333,817436.6667,233.333333,817201.6667,13:37.3,194.65,444.34,33,31,,building building pavement person plant_vertical plant_vertical plant_vertical sky,person
1492,BDL004_Goose_EyeTracking_Walk.mov,1494,fixation,24496,817570.0,817736.6667,166.666667,817535.0,13:37.6,182.32,390.96,40,41,,building pavement person person plant_horizontal plant_vertical plant_vertical sky,plant_vertical
1493,BDL004_Goose_EyeTracking_Walk.mov,1495,fixation,24528,818638.3333,818805.0,166.666667,818603.3333,13:38.7,186.13,423.11,68,68,,person person plant_vertical plant_vertical plant_vertical pole sky,person
1494,BDL004_Goose_EyeTracking_Walk.mov,1496,fixation,24549,819340.0,819506.6667,166.666667,819305.0,13:39.4,170.59,413.5,56,56,,building building building car pavement person person plant_horizontal plant_vertical,plant_horizontal
1495,BDL004_Goose_EyeTracking_Walk.mov,1497,fixation,24558,819640.0,819806.6667,166.666667,819605.0,13:39.7,261.1,396.62,51,47,,building building car pavement person person plant_vertical plant_vertical sky sky,
1496,BDL004_Goose_EyeTracking_Walk.mov,1498,fixation,24564,819840.0,820006.6667,166.666667,819805.0,13:39.9,211.36,410.19,54,51,,building car pavement person person plant_vertical pole sky sky,pavement
1497,BDL004_Goose_EyeTracking_Walk.mov,1499,fixation,24572,820106.6667,820240.0,133.333333,820071.6667,13:40.1,168.66,401.45,47,50,,building building car pavement person person plant_vertical plant_vertical plant_vertical sky,pavement
1498,BDL004_Goose_EyeTracking_Walk.mov,1500,fixation,24594,820875.0,820975.0,100.0,820806.6667,13:40.9,311.5,419.84,58,68,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical sky sky,person
1499,BDL004_Goose_EyeTracking_Walk.mov,1501,fixation,24605,820975.0,821575.0,600.0,821173.3333,13:41.2,303.15,385.04,68,68,,building building car pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement
1500,BDL004_Goose_EyeTracking_Walk.mov,1502,fixation,24636,822243.3333,822410.0,166.666667,822208.3333,13:42.3,275.16,379.48,60,60,,building building pavement pavement pavement person plant_vertical plant_vertical plant_vertical sky sky,pavement
1501,BDL004_Goose_EyeTracking_Walk.mov,1503,fixation,24676,823545.0,823778.3333,233.333333,823543.3333,13:43.6,225.54,389.77,38,37,,building building pavement pavement person plant_horizontal plant_vertical sky sky,pavement pavement
1502,BDL004_Goose_EyeTracking_Walk.mov,1504,fixation,24682,823778.3333,823911.6667,133.333333,823743.3333,13:43.8,235.34,373.77,36,33,,building building pavement person plant_vertical plant_vertical plant_vertical sky,
1503,BDL004_Goose_EyeTracking_Walk.mov,1505,fixation,24701,824211.6667,824746.6667,535.0,824378.3333,13:44.4,171.8,341.25,44,46,,building building building pavement person person plant_vertical plant_vertical sky sky,building
1504,BDL004_Goose_EyeTracking_Walk.mov,1506,fixation,24721,825080.0,825213.3333,133.333333,825045.0,13:45.1,118.59,386.17,47,39,,building building building pavement person plant_vertical plant_vertical plant_vertical pole sky sky,pavement
1505,BDL004_Goose_EyeTracking_Walk.mov,1507,fixation,24728,825346.6667,825446.6667,100.0,825278.3333,13:45.3,406.74,362.76,50,41,,building building building pavement plant_vertical plant_vertical sky sky,pavement
1506,BDL004_Goose_EyeTracking_Walk.mov,1508,fixation,24744,825781.6667,826081.6667,300.0,825813.3333,13:45.9,260.18,344.51,47,43,,building building pavement person person plant_vertical sky,
1507,BDL004_Goose_EyeTracking_Walk.mov,1509,fixation,24769,826148.3333,827383.3333,1235.0,826646.6667,13:46.7,236.54,275.67,40,43,,building pavement person plant_vertical plant_vertical sky,
1508,BDL004_Goose_EyeTracking_Walk.mov,1510,fixation,24792,827416.6667,827616.6667,200.0,827415.0,13:47.5,234.88,356.15,38,42,,building building pavement pavement person plant_horizontal plant_vertical sky sky sky,pavement
1509,BDL004_Goose_EyeTracking_Walk.mov,1511,fixation,24813,827650.0,828818.3333,1168.333333,828116.6667,13:48.2,180.73,334.57,38,37,,building building building pavement pavement person plant_vertical plant_vertical sky sky,pavement
1510,BDL004_Goose_EyeTracking_Walk.mov,1512,fixation,24834,828818.3333,829051.6667,233.333333,828816.6667,13:48.9,208.03,313.79,37,39,,building building pavement person person plant_vertical plant_vertical plant_vertical sky sky,pavement
1511,BDL004_Goose_EyeTracking_Walk.mov,1513,fixation,24843,829051.6667,829386.6667,335.0,829116.6667,13:49.2,163.31,307.97,32,34,,building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky,
1512,BDL004_Goose_EyeTracking_Walk.mov,1514,fixation,24876,829453.3333,831221.6667,1768.3333329999998,830218.3333,13:50.3,220.55,298.92,29,33,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical plant_vertical
1513,BDL004_Goose_EyeTracking_Walk.mov,1515,fixation,24921,831655.0,832023.3333,368.333333,831720.0,13:51.8,127.96,337.47,29,44,,building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky,
1514,BDL004_Goose_EyeTracking_Walk.mov,1516,fixation,24946,832556.6667,832790.0,233.333333,832555.0,13:52.6,248.45,249.2,40,44,,building building building pavement plant_vertical plant_vertical plant_vertical sky sky,pavement
1515,BDL004_Goose_EyeTracking_Walk.mov,1517,fixation,24968,833358.3333,833458.3333,100.0,833290.0,13:53.4,233.55,292.4,38,39,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1516,BDL004_Goose_EyeTracking_Walk.mov,1518,fixation,24973,833458.3333,833658.3333,200.0,833456.6667,13:53.5,267.97,307.28,38,38,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1517,BDL004_Goose_EyeTracking_Walk.mov,1519,fixation,24987,833658.3333,834425.0,766.666667,833923.3333,13:54.0,249.33,312.94,36,36,,building building construction pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
1518,BDL004_Goose_EyeTracking_Walk.mov,1520,fixation,25003,834460.0,834660.0,200.0,834458.3333,13:54.5,166.69,378.94,32,37,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1519,BDL004_Goose_EyeTracking_Walk.mov,1521,fixation,25010,834693.3333,834893.3333,200.0,834691.6667,13:54.8,208.99,336.56,34,37,,building building pavement plant_vertical plant_vertical sky,
1520,BDL004_Goose_EyeTracking_Walk.mov,1522,fixation,25020,835060.0,835226.6667,166.666667,835025.0,13:55.1,119.07,357.56,34,29,,building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1521,BDL004_Goose_EyeTracking_Walk.mov,1523,fixation,25031,835226.6667,835761.6667,535.0,835391.6667,13:55.5,109.28,382.81,35,27,,building pavement plant_horizontal plant_vertical plant_vertical sky,pavement
1522,BDL004_Goose_EyeTracking_Walk.mov,1524,fixation,25052,836061.6667,836328.3333,266.666667,836093.3333,13:56.2,241.95,320.22,34,36,,building pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky,
1523,BDL004_Goose_EyeTracking_Walk.mov,1525,fixation,25062,836328.3333,836761.6667,433.333333,836426.6667,13:56.5,292.1,325.87,38,37,,building pavement plant_vertical plant_vertical plant_vertical sky sky,plant_vertical building
1524,BDL004_Goose_EyeTracking_Walk.mov,1526,fixation,25102,836895.0,838831.6667,1936.6666670000002,837761.6667,13:57.8,233.69,335.38,30,34,,building building pavement plant_vertical plant_vertical sky,
1525,BDL004_Goose_EyeTracking_Walk.mov,1527,fixation,25137,838931.6667,839131.6667,200.0,838930.0,13:59.0,206.34,356.34,35,36,,building building car pavement person plant_vertical plant_vertical plant_vertical sky sky,pavement
1526,BDL004_Goose_EyeTracking_Walk.mov,1528,fixation,25186,839131.6667,842236.6667,3105.0,840565.0,14:00.6,253.3,337.63,29,34,,building construction pavement person person plant_vertical plant_vertical plant_vertical sky sky,
1527,BDL004_Goose_EyeTracking_Walk.mov,1529,fixation,25244,842503.3333,842703.3333,200.0,842501.6667,14:02.6,139.82,387.06,43,45,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement
1528,BDL004_Goose_EyeTracking_Walk.mov,1530,fixation,25259,842936.6667,843270.0,333.333333,843001.6667,14:03.1,160.99,214.6,46,45,,building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1529,BDL004_Goose_EyeTracking_Walk.mov,1531,fixation,25277,843671.6667,843771.6667,100.0,843603.3333,14:03.7,204.26,49.05,44,54,,pavement plant_vertical sky,
1530,BDL004_Goose_EyeTracking_Walk.mov,1532,fixation,25291,844105.0,844271.6667,166.666667,844070.0,14:04.1,183.17,263.94,44,46,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical,pavement
1531,BDL004_Goose_EyeTracking_Walk.mov,1533,fixation,25298,844305.0,844505.0,200.0,844303.3333,14:04.4,213.79,253.05,50,52,,building pavement plant_horizontal plant_vertical,pavement
1532,BDL004_Goose_EyeTracking_Walk.mov,1534,fixation,25306,844538.3333,844806.6667,268.333333,844571.6667,14:04.6,183.43,261.72,47,45,,building pavement pavement person plant_horizontal plant_vertical,pavement pavement
1533,BDL004_Goose_EyeTracking_Walk.mov,1535,fixation,25314,844873.3333,845040.0,166.666667,844838.3333,14:04.9,315.64,294.48,58,56,,building building car pavement plant_vertical plant_vertical plant_vertical pole sky sky sky,pavement
1534,BDL004_Goose_EyeTracking_Walk.mov,1536,fixation,25326,845040.0,845673.3333,633.333333,845238.3333,14:05.3,276.51,315.26,60,53,,building building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,pavement
1535,BDL004_Goose_EyeTracking_Walk.mov,1537,fixation,25346,845975.0,846075.0,100.0,845906.6667,14:06.0,127.69,211.59,48,52,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical pole sky sky,building
1536,BDL004_Goose_EyeTracking_Walk.mov,1538,fixation,25350,846075.0,846208.3333,133.333333,846040.0,14:06.1,111.18,211.87,49,48,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,building
1537,BDL004_Goose_EyeTracking_Walk.mov,1539,fixation,25366,846241.6667,847108.3333,866.666667,846573.3333,14:06.6,149.35,285.32,48,48,,building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,person
1538,BDL004_Goose_EyeTracking_Walk.mov,1540,fixation,25381,847108.3333,847243.3333,135.0,847073.3333,14:07.1,188.46,263.66,49,54,,pavement plant_horizontal plant_vertical sky,plant_vertical
