,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes
792,BDL037_Suna_EyeTracking_Walk2_Render.mov,792,fixation,13338,444488.333333,445925.0,1436.666667,444788.333333,00:07:25.15700,125.14,192.16,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky,plant_vertical
793,BDL037_Suna_EyeTracking_Walk2_Render.mov,793,fixation,13366,446025.0,446225.0,200.0,445723.333333,00:07:26.09200,105.16,123.69,-1000.0,-1000.0,,,,building building car pavement plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
794,BDL037_Suna_EyeTracking_Walk2_Render.mov,794,fixation,13381,446225.0,447058.333333,833.333333,446223.333333,00:07:26.59200,116.1,120.05,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_vertical
795,BDL037_Suna_EyeTracking_Walk2_Render.mov,795,fixation,13396,447091.666667,447191.666667,100.0,446723.333333,00:07:27.09200,105.92,135.61,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky sky,plant_vertical
796,BDL037_Suna_EyeTracking_Walk2_Render.mov,796,fixation,13402,447293.333333,447393.333333,100.0,446925.0,00:07:27.29300,161.7,129.7,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical pole sky sky sky,plant_vertical
797,BDL037_Suna_EyeTracking_Walk2_Render.mov,797,fixation,13427,447660.0,448661.666667,1001.666667,447758.333333,00:07:28.12700,98.95,127.16,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,building
798,BDL037_Suna_EyeTracking_Walk2_Render.mov,798,fixation,13446,448661.666667,448928.333333,266.666667,448393.333333,00:07:28.76200,86.56,60.54,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,
799,BDL037_Suna_EyeTracking_Walk2_Render.mov,799,fixation,13469,449061.666667,450063.333333,1001.666667,449160.0,00:07:29.52800,112.39,166.35,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky,
800,BDL037_Suna_EyeTracking_Walk2_Render.mov,800,fixation,13489,450063.333333,450396.666667,333.333333,449828.333333,00:07:30.19700,139.63,196.58,-1000.0,-1000.0,,,,building building car pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,
801,BDL037_Suna_EyeTracking_Walk2_Render.mov,801,fixation,13504,450696.666667,450796.666667,100.0,450328.333333,00:07:30.69700,69.65,172.7,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky,person
802,BDL037_Suna_EyeTracking_Walk2_Render.mov,802,fixation,13507,450796.666667,450896.666667,100.0,450428.333333,00:07:30.79700,118.76,190.57,-1000.0,-1000.0,,,,building building pavement person plant_horizontal sky,person
803,BDL037_Suna_EyeTracking_Walk2_Render.mov,803,fixation,13522,451298.333333,451398.333333,100.0,450930.0,00:07:31.29800,128.25,56.49,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,sky
804,BDL037_Suna_EyeTracking_Walk2_Render.mov,804,fixation,13535,451731.666667,451831.666667,100.0,451363.333333,00:07:31.73200,117.64,187.01,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,person
805,BDL037_Suna_EyeTracking_Walk2_Render.mov,805,fixation,13549,452131.666667,452365.0,233.333333,451830.0,00:07:32.19800,102.33,168.28,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,person
806,BDL037_Suna_EyeTracking_Walk2_Render.mov,806,fixation,13563,452600.0,452800.0,200.0,452298.333333,00:07:32.66700,64.84,5.9,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,
807,BDL037_Suna_EyeTracking_Walk2_Render.mov,807,fixation,13569,452800.0,453033.333333,233.333333,452498.333333,00:07:32.86700,102.16,165.58,-1000.0,-1000.0,,,,building pavement pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
808,BDL037_Suna_EyeTracking_Walk2_Render.mov,808,fixation,13586,453366.666667,453600.0,233.333333,453065.0,00:07:33.43300,52.06,73.26,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,sky
809,BDL037_Suna_EyeTracking_Walk2_Render.mov,809,fixation,13594,453666.666667,453800.0,133.333333,453331.666667,00:07:33.70000,90.46,20.64,-1000.0,-1000.0,,,,building building car car pavement person plant_vertical plant_vertical plant_vertical sky,
810,BDL037_Suna_EyeTracking_Walk2_Render.mov,810,fixation,13599,453833.333333,454001.666667,168.333333,453498.333333,00:07:33.86700,58.76,34.79,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky,person
811,BDL037_Suna_EyeTracking_Walk2_Render.mov,811,fixation,13603,454001.666667,454101.666667,100.0,453633.333333,00:07:34.00200,107.54,165.78,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
812,BDL037_Suna_EyeTracking_Walk2_Render.mov,812,fixation,13611,454235.0,454401.666667,166.666667,453900.0,00:07:34.26800,100.3,160.34,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
813,BDL037_Suna_EyeTracking_Walk2_Render.mov,813,fixation,13642,454801.666667,455870.0,1068.333333,454935.0,00:07:35.30300,74.26,38.41,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,sky
814,BDL037_Suna_EyeTracking_Walk2_Render.mov,814,fixation,13674,456170.0,456671.666667,501.666667,456001.666667,00:07:36.37000,98.87,155.71,-1000.0,-1000.0,,,,building pavement person plant_horizontal sky sky,person
815,BDL037_Suna_EyeTracking_Walk2_Render.mov,815,fixation,13697,457105.0,457271.666667,166.666667,456770.0,00:07:37.13800,122.17,170.2,-1000.0,-1000.0,,,,building building car pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical,building
816,BDL037_Suna_EyeTracking_Walk2_Render.mov,816,fixation,13705,457371.666667,457538.333333,166.666667,457036.666667,00:07:37.40500,102.29,169.39,-1000.0,-1000.0,,,,building building building pavement person plant_horizontal plant_vertical sky,person
817,BDL037_Suna_EyeTracking_Walk2_Render.mov,817,fixation,13723,457705.0,458406.666667,701.666667,457638.333333,00:07:38.00700,102.23,177.34,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
818,BDL037_Suna_EyeTracking_Walk2_Render.mov,818,fixation,13759,458506.666667,459975.0,1468.333333,458838.333333,00:07:39.20700,102.91,171.43,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky,building
819,BDL037_Suna_EyeTracking_Walk2_Render.mov,819,fixation,13819,460475.0,462045.0,1570.0,460841.666667,00:07:41.21000,103.52,162.93,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky,person
820,BDL037_Suna_EyeTracking_Walk2_Render.mov,820,fixation,13859,462278.333333,462911.666667,633.333333,462176.666667,00:07:42.54500,146.24,181.22,-1000.0,-1000.0,,,,building building building pavement person person person plant_horizontal plant_vertical sky sky,person
821,BDL037_Suna_EyeTracking_Walk2_Render.mov,821,fixation,13882,463280.0,463413.333333,133.333333,462945.0,00:07:43.31300,149.05,251.09,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky,person
822,BDL037_Suna_EyeTracking_Walk2_Render.mov,822,fixation,13894,463646.666667,463846.666667,200.0,463345.0,00:07:43.71300,154.5,248.66,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky,person
823,BDL037_Suna_EyeTracking_Walk2_Render.mov,823,fixation,13923,464681.666667,464781.666667,100.0,464313.333333,00:07:44.68200,184.26,278.0,-1000.0,-1000.0,,,,bench_chair building building building car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,building
824,BDL037_Suna_EyeTracking_Walk2_Render.mov,824,fixation,13930,464915.0,465015.0,100.0,464546.666667,00:07:44.91500,176.02,253.99,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky,
825,BDL037_Suna_EyeTracking_Walk2_Render.mov,825,fixation,13942,465281.666667,465448.333333,166.666667,464946.666667,00:07:45.31500,182.63,372.74,-1000.0,-1000.0,,,,building building building car pavement pavement person plant_horizontal plant_vertical sky,plant_horizontal
826,BDL037_Suna_EyeTracking_Walk2_Render.mov,826,fixation,13954,465715.0,465815.0,100.0,465346.666667,00:07:45.71500,280.49,348.71,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal sky,plant_horizontal
827,BDL037_Suna_EyeTracking_Walk2_Render.mov,827,fixation,13963,465983.333333,466150.0,166.666667,465648.333333,00:07:46.01700,248.75,348.18,-1000.0,-1000.0,,,,building pavement person plant_horizontal sky,plant_horizontal
828,BDL037_Suna_EyeTracking_Walk2_Render.mov,828,fixation,13977,466316.666667,466716.666667,400.0,466115.0,00:07:46.48300,169.09,387.96,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky,plant_horizontal
829,BDL037_Suna_EyeTracking_Walk2_Render.mov,829,fixation,13987,466783.333333,466916.666667,133.333333,466448.333333,00:07:46.81700,165.69,235.57,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical sky,person
830,BDL037_Suna_EyeTracking_Walk2_Render.mov,830,fixation,14019,467818.333333,468051.666667,233.333333,467516.666667,00:07:47.88500,170.11,146.47,-1000.0,-1000.0,,,,building building building construction pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person
831,BDL037_Suna_EyeTracking_Walk2_Render.mov,831,fixation,14028,468185.0,468285.0,100.0,467816.666667,00:07:48.18500,151.05,175.41,-1000.0,-1000.0,,,,building building building pavement pavement person plant_horizontal plant_vertical plant_vertical sky sky sky,person
832,BDL037_Suna_EyeTracking_Walk2_Render.mov,832,fixation,14054,468953.333333,469220.0,266.666667,468685.0,00:07:49.05300,200.02,39.47,-1000.0,-1000.0,,,,car car pavement person plant_horizontal plant_horizontal,
833,BDL037_Suna_EyeTracking_Walk2_Render.mov,833,fixation,14059,469220.0,469320.0,100.0,468851.666667,00:07:49.22000,184.89,38.28,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical,
834,BDL037_Suna_EyeTracking_Walk2_Render.mov,834,fixation,14071,469353.333333,469955.0,601.666667,469251.666667,00:07:49.62000,149.48,11.13,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical,
835,BDL037_Suna_EyeTracking_Walk2_Render.mov,835,fixation,14084,469955.0,470255.0,300.0,469686.666667,00:07:50.05500,175.28,26.15,-1000.0,-1000.0,,,,building building building building pavement plant_horizontal plant_horizontal,building
836,BDL037_Suna_EyeTracking_Walk2_Render.mov,836,fixation,14092,470255.0,470455.0,200.0,469953.333333,00:07:50.32200,137.5,22.02,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical,
837,BDL037_Suna_EyeTracking_Walk2_Render.mov,837,fixation,14101,470455.0,470888.333333,433.333333,470253.333333,00:07:50.62200,156.38,9.52,-1000.0,-1000.0,,,,building car pavement plant_horizontal plant_horizontal,
838,BDL037_Suna_EyeTracking_Walk2_Render.mov,838,fixation,14112,470955.0,471121.666667,166.666667,470620.0,00:07:50.98800,216.91,21.28,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical,plant_vertical
839,BDL037_Suna_EyeTracking_Walk2_Render.mov,839,fixation,14117,471155.0,471255.0,100.0,470786.666667,00:07:51.15500,199.98,11.07,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical,plant_vertical
840,BDL037_Suna_EyeTracking_Walk2_Render.mov,840,fixation,14122,471255.0,471456.666667,201.666667,470955.0,00:07:51.32300,175.03,34.9,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical,plant_vertical
841,BDL037_Suna_EyeTracking_Walk2_Render.mov,841,fixation,14127,471490.0,471590.0,100.0,471121.666667,00:07:51.49000,205.6,29.45,-1000.0,-1000.0,,,,building building building pavement plant_vertical plant_vertical pole,building plant_vertical building
842,BDL037_Suna_EyeTracking_Walk2_Render.mov,842,fixation,14130,471590.0,471690.0,100.0,471221.666667,00:07:51.59000,223.71,31.99,-1000.0,-1000.0,,,,building building building pavement plant_vertical,building plant_vertical building
843,BDL037_Suna_EyeTracking_Walk2_Render.mov,843,fixation,14133,471690.0,471790.0,100.0,471321.666667,00:07:51.69000,216.45,17.52,-1000.0,-1000.0,,,,building building pavement pole,building building
844,BDL037_Suna_EyeTracking_Walk2_Render.mov,844,fixation,14139,471823.333333,472056.666667,233.333333,471521.666667,00:07:51.89000,179.59,14.86,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical,building plant_vertical
845,BDL037_Suna_EyeTracking_Walk2_Render.mov,845,fixation,14149,472190.0,472356.666667,166.666667,471855.0,00:07:52.22300,95.42,0.39,-1000.0,-1000.0,,,,building pavement plant_vertical,
846,BDL037_Suna_EyeTracking_Walk2_Render.mov,846,fixation,14153,472356.666667,472456.666667,100.0,471988.333333,00:07:52.35700,137.75,178.16,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical sky,pavement
847,BDL037_Suna_EyeTracking_Walk2_Render.mov,847,fixation,14172,472958.333333,473091.666667,133.333333,472623.333333,00:07:52.99200,26.8,144.5,-1000.0,-1000.0,,,,building building building building car car pavement plant_vertical plant_vertical plant_vertical sky sky,building
848,BDL037_Suna_EyeTracking_Walk2_Render.mov,848,fixation,14216,474260.0,474726.666667,466.666667,474091.666667,00:07:54.46000,225.25,168.54,-1000.0,-1000.0,,,,building building car pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,car
849,BDL037_Suna_EyeTracking_Walk2_Render.mov,849,fixation,14239,475126.666667,475395.0,268.333333,474858.333333,00:07:55.22700,107.28,64.73,-1000.0,-1000.0,,,,building bus car pavement person plant_horizontal plant_vertical plant_vertical sky,person
850,BDL037_Suna_EyeTracking_Walk2_Render.mov,850,fixation,14256,475728.333333,475928.333333,200.0,475426.666667,00:07:55.79500,108.64,161.76,-1000.0,-1000.0,,,,bus car pavement person plant_vertical plant_vertical sky sky sky,person
851,BDL037_Suna_EyeTracking_Walk2_Render.mov,851,fixation,14284,476195.0,477363.333333,1168.333333,476361.666667,00:07:56.73000,92.37,170.4,-1000.0,-1000.0,,,,building car car pavement pavement person plant_vertical plant_vertical sky,person
852,BDL037_Suna_EyeTracking_Walk2_Render.mov,852,fixation,14313,477663.333333,477830.0,166.666667,477328.333333,00:07:57.69700,81.44,171.04,-1000.0,-1000.0,,,,building bus pavement person plant_vertical plant_vertical sky,person
853,BDL037_Suna_EyeTracking_Walk2_Render.mov,853,fixation,14332,477830.0,478898.333333,1068.333333,477963.333333,00:07:58.33200,107.79,177.74,-1000.0,-1000.0,,,,building building car pavement person plant_vertical sky,person
854,BDL037_Suna_EyeTracking_Walk2_Render.mov,854,fixation,14360,479065.0,479566.666667,501.666667,478896.666667,00:07:59.26500,112.49,185.16,-1000.0,-1000.0,,,,building bus car pavement person plant_vertical sky,person
855,BDL037_Suna_EyeTracking_Walk2_Render.mov,855,fixation,14376,479700.0,479966.666667,266.666667,479431.666667,00:07:59.80000,101.19,235.99,-1000.0,-1000.0,,,,building building bus car pavement pavement pavement person plant_vertical plant_vertical sky sky,person
856,BDL037_Suna_EyeTracking_Walk2_Render.mov,856,fixation,14388,480000.0,480466.666667,466.666667,479831.666667,00:08:00.20000,108.79,176.25,-1000.0,-1000.0,,,,building bus car pavement pavement person person plant_vertical plant_vertical sky sky,person
857,BDL037_Suna_EyeTracking_Walk2_Render.mov,857,fixation,14400,480566.666667,480735.0,168.333333,480231.666667,00:08:00.60000,107.09,171.87,-1000.0,-1000.0,,,,building building car car pavement person plant_vertical plant_vertical sky sky,person
858,BDL037_Suna_EyeTracking_Walk2_Render.mov,858,fixation,14432,480801.666667,482603.333333,1801.6666670000002,481300.0,00:08:01.66800,106.05,163.01,-1000.0,-1000.0,,,,building bus car pavement pavement person person plant_vertical plant_vertical plant_vertical pole sky sky,person person
859,BDL037_Suna_EyeTracking_Walk2_Render.mov,859,fixation,14481,483305.0,483405.0,100.0,482936.666667,00:08:03.30500,95.26,170.14,-1000.0,-1000.0,,,,bus pavement person plant_vertical sky sky,person
860,BDL037_Suna_EyeTracking_Walk2_Render.mov,860,fixation,14508,484038.333333,484438.333333,400.0,483836.666667,00:08:04.20500,114.35,111.86,-1000.0,-1000.0,,,,building bus pavement plant_vertical plant_vertical sky,bus
861,BDL037_Suna_EyeTracking_Walk2_Render.mov,861,fixation,14539,485240.0,485340.0,100.0,484871.666667,00:08:05.24000,101.62,12.75,-1000.0,-1000.0,,,,building bus pavement person plant_vertical sky,sky
862,BDL037_Suna_EyeTracking_Walk2_Render.mov,862,fixation,14550,485406.666667,485906.666667,500.0,485238.333333,00:08:05.60700,40.53,43.76,-1000.0,-1000.0,,,,building bus pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,sky
