,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
873,BDL037_Suna_EyeTracking_Walk2_Render.mov,873,fixation,14725,491448.333333,491548.333333,100.0,491080.0,00:08:11.44800,99.15,183.97,-1000.0,-1000.0,,,,building bus pavement plant_vertical pole,bus: 1.0 background: 0.0,bus: 1.0,0.7130859375,pavement:0.36072916666666666 plant_vertical:0.026181640625 building:0.05509765625 bus:0.28532552083333335 pole:0.008349609375
874,BDL037_Suna_EyeTracking_Walk2_Render.mov,874,fixation,14751,492315.0,492415.0,100.0,491946.666667,00:08:12.31500,102.23,195.01,-1000.0,-1000.0,,,,building bus pavement pavement plant_vertical plant_vertical pole,bus: 1.0 background: 0.0,bus: 1.0,0.6711458333333333,pavement:0.298349609375 bus:0.2879817708333333 building:0.029163411458333333 plant_vertical:0.09803385416666666 pole:0.0057421875
875,BDL037_Suna_EyeTracking_Walk2_Render.mov,875,fixation,14759,492581.666667,492683.333333,101.666667,492213.333333,00:08:12.58200,144.05,121.68,-1000.0,-1000.0,,,,bus pavement person pole,person: 0.3590483056957462 bus: 0.6409516943042538 background: 0.0,person: 0.3590483056957462 bus: 0.6409516943042538,0.694150390625,pavement:0.3267545572916667 person:0.11383463541666666 bus:0.29511393229166666 pole:0.033001302083333336
876,BDL037_Suna_EyeTracking_Walk2_Render.mov,876,fixation,14762,492683.333333,492783.333333,100.0,492315.0,00:08:12.68300,132.19,109.59,-1000.0,-1000.0,,,,bus pavement person plant_horizontal pole,person: 0.5 bus: 0.5 background: 0.0,person: 0.5 bus: 0.5,0.5749934895833333,pavement:0.221337890625 person:0.11942708333333334 bus:0.270380859375 pole:0.028642578125 plant_horizontal:0.012942708333333334
877,BDL037_Suna_EyeTracking_Walk2_Render.mov,877,fixation,14766,492783.333333,492916.666667,133.333333,492448.333333,00:08:12.81700,138.78,126.29,-1000.0,-1000.0,,,,building car pavement pavement person plant_vertical,person: 0.0843644544431946 background: 0.9156355455568054,person: 1.0,0.5855403645833334,person:0.178076171875 pavement:0.23750325520833335 plant_vertical:0.02376953125 car:0.22629231770833333 building:0.0016178385416666667
878,BDL037_Suna_EyeTracking_Walk2_Render.mov,878,fixation,14789,493550.0,493683.333333,133.333333,493215.0,00:08:13.58300,104.74,179.0,-1000.0,-1000.0,,,,car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical: 0.4398200224971879 background: 0.5601799775028121,plant_vertical: 1.0,0.7537174479166666,person:0.088466796875 pole:0.016139322916666667 pavement:0.45867838541666667 plant_horizontal:0.003483072916666667 plant_vertical:0.19487304687499998 sky:0.05075520833333333 car:0.03473307291666667
879,BDL037_Suna_EyeTracking_Walk2_Render.mov,879,fixation,14793,493716.666667,493816.666667,100.0,493348.333333,00:08:13.71700,16.73,60.63,-1000.0,-1000.0,,,,building car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_vertical: 0.6220472440944882 background: 0.3779527559055118,plant_vertical: 1.0,0.7693977864583333,pavement:0.4805045572916667 plant_vertical:0.17065755208333333 person:0.05861653645833333 plant_horizontal:0.019296875 pole:0.015485026041666667 car:0.04366536458333333 sky:0.018720703125 building:0.013245442708333333
880,BDL037_Suna_EyeTracking_Walk2_Render.mov,880,fixation,14797,493816.666667,493950.0,133.333333,493481.666667,00:08:13.85000,99.33,159.61,-1000.0,-1000.0,,,,building car pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.73951171875,pavement:0.444521484375 car:0.044169921875 plant_vertical:0.19787109375 plant_horizontal:0.076396484375 sky:0.020686848958333334 building:0.05321614583333333
881,BDL037_Suna_EyeTracking_Walk2_Render.mov,881,fixation,14810,494118.333333,494518.333333,400.0,493916.666667,00:08:14.28500,98.38,186.71,-1000.0,-1000.0,,,,building car pavement person plant_horizontal plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.5773763020833333,person:0.1418359375 pavement:0.26786458333333335 sky:0.057672526041666665 plant_vertical:0.05601888020833333 building:0.060048828125 car:0.04307291666666667 plant_horizontal:0.004716796875
882,BDL037_Suna_EyeTracking_Walk2_Render.mov,882,fixation,14830,494885.0,495118.333333,233.333333,494583.333333,00:08:14.95200,126.7,44.11,-1000.0,-1000.0,,,,bus pavement person pole sky,bus: 0.2778402699662542 background: 0.7221597300337458,bus: 1.0,0.7532291666666666,pavement:0.682021484375 person:0.0025911458333333333 bus:0.05830078125 pole:0.0027083333333333334 sky:0.007906901041666666
883,BDL037_Suna_EyeTracking_Walk2_Render.mov,883,fixation,14846,495420.0,495620.0,200.0,495118.333333,00:08:15.48700,201.64,67.8,-1000.0,-1000.0,,,,car pavement person sky,sky: 0.2092238470191226 background: 0.7907761529808774,sky: 1.0,0.6717317708333334,pavement:0.5857389322916666 person:0.00546875 sky:0.021653645833333332 car:0.059033203125
884,BDL037_Suna_EyeTracking_Walk2_Render.mov,884,fixation,14850,495620.0,495720.0,100.0,495251.666667,00:08:15.62000,161.69,15.8,-1000.0,-1000.0,,,,building car pavement person sky,sky: 0.908883826879271 background: 0.09111617312072894,sky: 1.0,0.7369954427083333,pavement:0.5857194010416666 car:0.05232096354166667 sky:0.05481770833333333 building:0.038776041666666664 person:0.005419921875
885,BDL037_Suna_EyeTracking_Walk2_Render.mov,885,fixation,14875,496353.333333,496620.0,266.666667,496085.0,00:08:16.45300,29.86,42.69,-1000.0,-1000.0,,,,car pavement person,car: 0.015748031496062992 background: 0.984251968503937,car: 1.0,0.7473893229166667,pavement:0.648896484375 car:0.09534505208333334 person:0.0038020833333333335
886,BDL037_Suna_EyeTracking_Walk2_Render.mov,886,fixation,14882,496620.0,496855.0,235.0,496320.0,00:08:16.68800,67.38,64.82,-1000.0,-1000.0,,,,car pavement sky sky,car: 1.0 background: 0.0,car: 1.0,0.7624869791666666,pavement:0.6567838541666666 car:0.08264322916666667 sky:0.027360026041666666
887,BDL037_Suna_EyeTracking_Walk2_Render.mov,887,fixation,14887,496855.0,496955.0,100.0,496486.666667,00:08:16.85500,125.34,181.31,-1000.0,-1000.0,,,,car pavement sky sky,pavement: 0.030371203599550055 car: 0.484814398200225 background: 0.484814398200225,pavement: 0.05895196506550218 car: 0.9410480349344978,0.7801725260416666,pavement:0.66419921875 car:0.09965169270833334 sky:0.016321614583333335
888,BDL037_Suna_EyeTracking_Walk2_Render.mov,888,fixation,14902,497188.333333,497621.666667,433.333333,496986.666667,00:08:17.35500,151.96,10.53,-1000.0,-1000.0,,,,car car pavement person sky,sky: 0.7115135834411385 background: 0.2884864165588616,sky: 1.0,0.7642252604166667,pavement:0.6587337239583333 car:0.07652994791666667 person:0.004352213541666667 sky:0.027425130208333332
889,BDL037_Suna_EyeTracking_Walk2_Render.mov,889,fixation,14914,497621.666667,497955.0,333.333333,497386.666667,00:08:17.75500,167.83,43.7,-1000.0,-1000.0,,,,car car pavement person person,person: 1.0 background: 0.0,person: 1.0,0.734697265625,pavement:0.62900390625 car:0.05458333333333333 person:0.0517578125
890,BDL037_Suna_EyeTracking_Walk2_Render.mov,890,fixation,14921,497955.0,498123.333333,168.333333,497621.666667,00:08:17.99000,176.01,52.94,-1000.0,-1000.0,,,,building car car pavement person sky,person: 0.5215973920130399 sky: 0.3480032599837001 background: 0.13039934800325997,person: 0.5998125585754451 sky: 0.4001874414245548,0.786630859375,pavement:0.6364322916666667 car:0.06759440104166667 person:0.03651692708333333 building:0.03349609375 sky:0.03665364583333333
891,BDL037_Suna_EyeTracking_Walk2_Render.mov,891,fixation,14929,498223.333333,498390.0,166.666667,497888.333333,00:08:18.25700,172.02,28.01,-1000.0,-1000.0,,,,building car car pavement person person sky,sky: 0.8695163104611924 background: 0.13048368953880765,sky: 1.0,0.691435546875,pavement:0.58404296875 car:0.054443359375 person:0.019703776041666666 sky:0.026595052083333334 building:0.011591796875
892,BDL037_Suna_EyeTracking_Walk2_Render.mov,892,fixation,14940,498556.666667,498790.0,233.333333,498255.0,00:08:18.62300,183.99,70.47,-1000.0,-1000.0,,,,building building car car car pavement person person plant_vertical plant_vertical sky sky,sky: 0.4643652561247216 person: 0.4510022271714922 plant_vertical: 0.08463251670378619 background: 0.0,sky: 0.4643652561247216 person: 0.4510022271714922 plant_vertical: 0.08463251670378619,0.84162109375,pavement:0.5726985677083334 car:0.06322916666666667 person:0.02931640625 building:0.12482747395833332 sky:0.06565104166666667 plant_vertical:0.026048177083333332
893,BDL037_Suna_EyeTracking_Walk2_Render.mov,893,fixation,14949,498856.666667,499056.666667,200.0,498555.0,00:08:18.92300,188.15,69.63,-1000.0,-1000.0,,,,building car pavement person plant_vertical plant_vertical sky,sky: 1.0 background: 0.0,sky: 1.0,0.7855696614583333,pavement:0.558017578125 car:0.04774088541666666 sky:0.072431640625 building:0.03347005208333333 person:0.0174609375 plant_vertical:0.06514973958333334
894,BDL037_Suna_EyeTracking_Walk2_Render.mov,894,fixation,14979,499891.666667,500025.0,133.333333,499556.666667,00:08:19.92500,303.86,34.28,-1000.0,-1000.0,,,,car pavement person plant_vertical plant_vertical sky,background: 1.0,,0.7927734375,pavement:0.7454427083333334 sky:0.009951171875 car:0.023590494791666666 plant_vertical:0.009495442708333333 person:0.00876953125
895,BDL037_Suna_EyeTracking_Walk2_Render.mov,895,fixation,14994,500391.666667,500558.333333,166.666667,500056.666667,00:08:20.42500,18.99,31.42,-1000.0,-1000.0,,,,building building car pavement person plant_vertical plant_vertical pole sky,sky: 0.2249718785151856 background: 0.7750281214848144,sky: 1.0,0.8358138020833333,pavement:0.61921875 car:0.050983072916666664 person:0.012356770833333334 sky:0.03091796875 building:0.10342447916666667 plant_vertical:0.027288411458333335 pole:0.0044596354166666664
896,BDL037_Suna_EyeTracking_Walk2_Render.mov,896,fixation,15002,500693.333333,500793.333333,100.0,500325.0,00:08:20.69300,124.62,177.27,-1000.0,-1000.0,,,,building car car pavement pavement person plant_horizontal plant_vertical plant_vertical sky,car: 0.49971862689926844 building: 0.5002813731007316 background: 0.0,car: 0.49971862689926844 building: 0.5002813731007316,0.7523307291666667,pavement:0.5713671875 person:0.015895182291666667 car:0.08317382812499999 plant_vertical:0.02484375 sky:0.05529296875 building:0.07057942708333333 plant_horizontal:0.00447265625
897,BDL037_Suna_EyeTracking_Walk2_Render.mov,897,fixation,15005,500793.333333,500893.333333,100.0,500425.0,00:08:20.79300,11.52,112.75,-1000.0,-1000.0,,,,building car car car pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky,background: 1.0,,0.765751953125,pavement:0.5439615885416667 person:0.017386067708333335 sky:0.06840169270833334 car:0.08625976562500001 plant_vertical:0.05833984375 building:0.068095703125
898,BDL037_Suna_EyeTracking_Walk2_Render.mov,898,fixation,15030,501526.666667,501826.666667,300.0,501258.333333,00:08:21.62700,163.23,14.83,-1000.0,-1000.0,,,,building building building car car car pavement person plant_vertical plant_vertical plant_vertical sky,sky: 0.7659327925840093 background: 0.23406720741599074,sky: 1.0,0.8176204427083333,pavement:0.5380110677083333 plant_vertical:0.03718424479166667 person:0.03649088541666667 car:0.10319661458333333 building:0.05475260416666666 sky:0.068583984375
899,BDL037_Suna_EyeTracking_Walk2_Render.mov,899,fixation,15040,501960.0,502061.666667,101.666667,501591.666667,00:08:21.96000,134.62,158.04,-1000.0,-1000.0,,,,building building building car pavement person plant_horizontal plant_vertical plant_vertical plant_vertical pole pole sky sky,building: 1.0 background: 0.0,building: 1.0,0.853115234375,pavement:0.5554947916666667 person:0.045817057291666664 building:0.11337239583333333 sky:0.07800455729166667 car:0.05944010416666667 pole:0.015989583333333335 plant_horizontal:0.006708984375 plant_vertical:0.03348307291666666
900,BDL037_Suna_EyeTracking_Walk2_Render.mov,900,fixation,15066,502795.0,502928.333333,133.333333,502460.0,00:08:22.82800,97.1,198.68,-1000.0,-1000.0,,,,building car car pavement person pole sky,background: 1.0,,0.7435091145833334,sky:0.13236653645833332 person:0.08335611979166667 pavement:0.293916015625 building:0.056800130208333334 pole:0.018623046875 car:0.2297591145833333
901,BDL037_Suna_EyeTracking_Walk2_Render.mov,901,fixation,15081,503330.0,503430.0,100.0,502961.666667,00:08:23.33000,88.38,189.51,-1000.0,-1000.0,,,,car pavement person person plant_horizontal plant_vertical pole sky,person: 1.0 background: 0.0,person: 1.0,0.74271484375,person:0.258330078125 pavement:0.2554752604166667 sky:0.13503580729166667 car:0.15884440104166667 plant_vertical:0.0005989583333333333 plant_horizontal:0.008408203125 pole:0.0030859375
902,BDL037_Suna_EyeTracking_Walk2_Render.mov,902,fixation,15094,503763.333333,503863.333333,100.0,503395.0,00:08:23.76300,1.9,24.44,-1000.0,-1000.0,,,,building car car pavement pavement person plant_vertical sky,person: 0.5121457489878543 background: 0.48785425101214575,person: 1.0,0.8337825520833333,person:0.2673795572916667 pavement:0.2818684895833333 car:0.24884114583333333 sky:0.10052083333333334 building:0.18032877604166667 plant_vertical:0.006725260416666667
903,BDL037_Suna_EyeTracking_Walk2_Render.mov,903,fixation,15100,503896.666667,504096.666667,200.0,503595.0,00:08:23.96300,92.82,184.96,-1000.0,-1000.0,,,,building car car pavement person plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.790078125,person:0.15242838541666667 sky:0.16738281249999998 plant_vertical:0.02908854166666667 pavement:0.155048828125 car:0.301494140625 building:0.03833658854166667
904,BDL037_Suna_EyeTracking_Walk2_Render.mov,904,fixation,15113,504330.0,504563.333333,233.333333,504028.333333,00:08:24.39700,28.16,52.19,-1000.0,-1000.0,,,,building building car car pavement person plant_vertical plant_vertical plant_vertical sky sky sky sky,person: 0.9493813273340832 background: 0.05061867266591676,person: 1.0,0.8255696614583333,person:0.20387369791666668 sky:0.12732421875 car:0.32086914062500005 pavement:0.23516927083333333 building:0.20518880208333334 plant_vertical:0.036419270833333336
905,BDL037_Suna_EyeTracking_Walk2_Render.mov,905,fixation,15119,504563.333333,504731.666667,168.333333,504228.333333,00:08:24.59700,102.77,177.48,-1000.0,-1000.0,,,,building building car car pavement person plant_vertical plant_vertical sky sky sky,person: 0.2407199100112486 background: 0.7592800899887514,person: 1.0,0.8500325520833333,person:0.18546549479166666 car:0.31201497395833333 pavement:0.22902669270833334 plant_vertical:0.05427408854166667 building:0.2108203125 sky:0.190615234375
906,BDL037_Suna_EyeTracking_Walk2_Render.mov,906,fixation,15125,504798.333333,504898.333333,100.0,504430.0,00:08:24.79800,99.86,172.13,-1000.0,-1000.0,,,,building car car pavement person person plant_vertical plant_vertical sky sky sky,person: 0.9261744966442953 car: 0.005592841163310962 background: 0.06823266219239374,person: 0.9939975990396158 car: 0.006002400960384154,0.8007161458333333,person:0.2656022135416667 plant_vertical:0.041220703125 pavement:0.27319986979166666 car:0.28027018229166667 sky:0.14168619791666665 building:0.035400390625
907,BDL037_Suna_EyeTracking_Walk2_Render.mov,907,fixation,15128,504898.333333,504998.333333,100.0,504530.0,00:08:24.89800,12.13,17.26,-1000.0,-1000.0,,,,building car car pavement pavement person person plant_vertical plant_vertical pole sky,person: 0.37910085054678005 background: 0.6208991494532199,person: 1.0,0.8042740885416667,person:0.30059244791666667 plant_vertical:0.030830078125 pavement:0.2817252604166667 building:0.032333984375 car:0.337138671875 sky:0.08720377604166667 pole:0.019326171875
908,BDL037_Suna_EyeTracking_Walk2_Render.mov,908,fixation,15134,505065.0,505231.666667,166.666667,504730.0,00:08:25.09800,100.67,175.78,-1000.0,-1000.0,,,,building car car pavement person plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.798671875,person:0.21017578125 plant_vertical:0.027587890625 sky:0.11096028645833333 car:0.31104166666666666 building:0.02935546875 pavement:0.22218424479166668
909,BDL037_Suna_EyeTracking_Walk2_Render.mov,909,fixation,15139,505265.0,505365.0,100.0,504896.666667,00:08:25.26500,32.63,25.71,-1000.0,-1000.0,,,,building car car pavement person plant_vertical sky sky,person: 0.8008998875140607 background: 0.19910011248593926,person: 1.0,0.674345703125,person:0.24650390625 sky:0.10201497395833334 car:0.31969726562499995 building:0.0255859375 plant_vertical:0.019853515625 pavement:0.15421549479166666
910,BDL037_Suna_EyeTracking_Walk2_Render.mov,910,fixation,15152,505365.0,506100.0,735.0,505330.0,00:08:25.69800,89.42,173.36,-1000.0,-1000.0,,,,car car pavement person plant_vertical plant_vertical plant_vertical pole sky,person: 0.479502196193265 car: 0.5197657393850659 background: 0.0007320644216691069,person: 0.47985347985347987 car: 0.5201465201465202,0.74283203125,pavement:0.27352213541666665 sky:0.07029622395833333 plant_vertical:0.07593424479166667 person:0.170986328125 car:0.21882812499999998 pole:0.015159505208333333
